"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL444633";"RIFABUTIN";"4";"847.02";"2";"4.62";"Rifabutin";"CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O";"Hit score";"'='";"0.05741";"";"";"";"N=2 (0.0708905,0.043927144)";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL1419";"SIBUTRAMINE";"4";"279.86";"0";"4.74";"Sibutramine";"CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1";"Hit score";"'='";"0.2623";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL1541";"CEFIXIME";"4";"453.46";"0";"-0.54";"Cefixime";"C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)O)c3csc(N)n3)[C@H]2SC1";"Hit score";"'='";"0.1035";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL446918";"CLOPIDOL";"0";"192.04";"0";"2.30";"Clopidol";"Cc1[nH]c(C)c(Cl)c(=O)c1Cl";"Hit score";"'='";"0.1314";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL415";"CLOMIPRAMINE";"4";"314.86";"0";"4.53";"Clomipramine";"CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21";"Hit score";"'='";"0.1291";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL3183409";"APALUTAMIDE";"4";"477.44";"0";"3.53";"ARN-509";"CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F";"Hit score";"'='";"0.1472";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL1487";"ATORVASTATIN";"4";"558.65";"2";"6.31";"Atorvastatin";"CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O";"Hit score";"'='";"0.08829";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL1583";"BACAMPICILLIN";"4";"465.53";"0";"1.30";"Bacampicillin";"CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C";"Hit score";"'='";"0.01773";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL80830";"BUCILLAMINE";"3";"223.32";"0";"0.19";"bucillamine";"CC(C)(S)C(=O)N[C@@H](CS)C(=O)O";"Hit score";"'='";"0.1477";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL1201146";"NORETHINDRONE ACETATE";"4";"340.46";"0";"4.06";"norethindrone-acetate";"C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C";"Hit score";"'='";"0.06494";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL86715";"PROCYCLIDINE";"4";"287.45";"0";"3.94";"procyclidine";"OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1";"Hit score";"'='";"0.2175";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL1101";"BIPERIDEN";"4";"311.47";"0";"3.96";"Biperiden";"OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2";"Hit score";"'='";"0.3402";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL3707348";"ACALABRUTINIB";"4";"465.52";"0";"3.31";"Acalabrutinib";"CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12";"Hit score";"'='";"0.1279";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL760";"ANAGRELIDE";"4";"256.09";"0";"1.93";"Anagrelide";"O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1";"Hit score";"'='";"0.1678";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL1182210";"BENZETHONIUM";"0";"412.64";"1";"6.07";"Benzethonium";"CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1";"Hit score";"'='";"0.03086";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL1569545";"CRIDANIMOD";"2";"253.26";"0";"2.24";"Cridanimod";"O=C(O)Cn1c2ccccc2c(=O)c2ccccc21";"Hit score";"'='";"0.1615";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL2028019";"CARIPRAZINE";"4";"427.42";"0";"4.34";"cariprazine";"CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1";"Hit score";"'='";"0.1969";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL927";"CEFDINIR";"4";"395.42";"0";"-0.17";"Cefdinir";"C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1";"Hit score";"'='";"0.1164";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL305906";"CETYLPYRIDINIUM";"4";"304.54";"1";"6.46";"Cetylpyridinium";"CCCCCCCCCCCCCCCC[n+]1ccccc1";"Hit score";"'='";"0.1396";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL348000";"CINCHOPHEN";"0";"249.27";"0";"3.60";"Cinchophen";"O=C(O)c1cc(-c2ccccc2)nc2ccccc12";"Hit score";"'='";"0.02527";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL1540";"PENCICLOVIR";"4";"253.26";"0";"-0.90";"Penciclovir";"Nc1nc(O)c2ncn(CCC(CO)CO)c2n1";"Hit score";"'='";"0.1329";"";"";"";"N=2 (0.169785191,0.095988257)";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL488025";"EXISULIND";"3";"372.42";"0";"4.03";"Sulindac sulfone";"CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)(=O)=O)cc1";"Hit score";"'='";"0.1412";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL26";"SULPIRIDE";"4";"341.43";"0";"0.56";"sulpiride";"CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC";"Hit score";"'='";"0.2485";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL2105675";"TAFAMIDIS MEGLUMINE";"4";"503.34";"0";"4.50";"tafamidis-meglumine";"CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1";"Hit score";"'='";"0.09069";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL120563";"THIRAM";"0";"240.44";"0";"2.06";"Thiram";"CN(C)C(=S)SSC(=S)N(C)C";"Hit score";"'='";"0.2497";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL1148";"TORSEMIDE";"4";"348.43";"0";"2.53";"Torsemide";"Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1";"Hit score";"'='";"0.1161";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL1200619";"ABACAVIR SULFATE";"4";"384.42";"0";"1.09";"Abacavir hemisulfate";"Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1.O=S(=O)(O)O";"Hit score";"'='";"0.1092";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL2104501";"APRINDINE HYDROCHLORIDE";"0";"358.96";"0";"4.39";"Aprindine hydrochloride";"CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1.Cl";"Hit score";"'='";"0.2277";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL1210954";"BALOFLOXACIN";"0";"389.43";"0";"2.37";"balofloxacin";"CNC1CCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1";"Hit score";"'='";"0.2575";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL28218";"BROMPERIDOL";"4";"420.32";"0";"4.53";"Bromperidol";"O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1";"Hit score";"'='";"0.1419";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL49080";"CLENBUTEROL";"4";"277.20";"0";"3.00";"clenbuterol";"CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1";"Hit score";"'='";"-0.07437";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL3184512";"CLINDAMYCIN PHOSPHATE";"4";"504.97";"1";"0.51";"Clindamycin Phosphate";"CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@H](C)Cl)[C@H]2O[C@H](SC)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]2O)N(C)C1";"Hit score";"'='";"0.1852";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL267930";"SPIPERONE";"0";"395.48";"0";"3.22";"Spiperone";"O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1";"Hit score";"'='";"0.05718";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
